#,Date-Time (HST),Temperature   (°C),Light   (lux),Host Connected,End of File
132,07/11/2024 08:00:00,26.68,2181.12,,
133,07/11/2024 08:10:00,26.64,2621.44,,
134,07/11/2024 08:20:00,27.24,3243.52,,
135,07/11/2024 08:30:00,27.24,3079.68,,
136,07/11/2024 08:40:00,27.20,4298.24,,
137,07/11/2024 08:50:00,27.20,3891.20,,
138,07/11/2024 09:00:00,27.15,4113.92,,
139,07/11/2024 09:10:00,27.20,6451.20,,
140,07/11/2024 09:20:00,27.28,6149.12,,
141,07/11/2024 09:30:00,27.32,6438.40,,
142,07/11/2024 09:40:00,27.28,5128.96,,
143,07/11/2024 09:50:00,27.37,7971.84,,
144,07/11/2024 10:00:00,27.32,3982.08,,
145,07/11/2024 10:10:00,27.37,6784.00,,
146,07/11/2024 10:20:00,27.45,9336.32,,
147,07/11/2024 10:30:00,27.41,7695.36,,
148,07/11/2024 10:40:00,27.50,7298.56,,
149,07/11/2024 10:50:00,27.45,6794.24,,
150,07/11/2024 11:00:00,27.45,5926.40,,
151,07/11/2024 11:10:00,27.63,12318.72,,
152,07/11/2024 11:20:00,27.67,8637.44,,
153,07/11/2024 11:30:00,27.63,6666.24,,
154,07/11/2024 11:40:00,27.63,7616.00,,
155,07/11/2024 11:50:00,27.63,7344.64,,
156,07/11/2024 12:00:00,27.45,5880.32,,
157,07/11/2024 12:10:00,27.37,3754.24,,
158,07/11/2024 12:20:00,27.24,2690.56,,
159,07/11/2024 12:30:00,27.15,4469.76,,
160,07/11/2024 12:40:00,27.20,6225.92,,
161,07/11/2024 12:50:00,27.50,13291.52,,
162,07/11/2024 13:00:00,27.50,9579.52,,
163,07/11/2024 13:10:00,27.71,9533.44,,
164,07/11/2024 13:20:00,28.61,11089.92,,
165,07/11/2024 13:30:00,28.61,9067.52,,
166,07/11/2024 13:40:00,28.74,9620.48,,
167,07/11/2024 13:50:00,28.83,9182.72,,
168,07/11/2024 14:00:00,28.83,21217.28,,
169,07/11/2024 14:10:00,29.04,20060.16,,
170,07/11/2024 14:20:00,29.00,8079.36,,
171,07/11/2024 14:30:00,28.87,8079.36,,
172,07/11/2024 14:40:00,28.91,8079.36,,
173,07/11/2024 14:50:00,28.83,9479.68,,
174,07/11/2024 15:00:00,28.61,6935.04,,
175,07/11/2024 15:10:00,28.48,6620.16,,
176,07/11/2024 15:20:00,28.31,2483.84,,
177,07/11/2024 15:30:00,28.18,4560.64,,
178,07/11/2024 15:40:00,28.10,3746.56,,
179,07/11/2024 15:50:00,28.23,6077.44,,
180,07/11/2024 16:00:00,27.97,3214.08,,
181,07/11/2024 16:10:00,28.01,6894.08,,
182,07/11/2024 16:20:00,27.84,4520.96,,
183,07/11/2024 16:30:00,27.75,2839.04,,
184,07/11/2024 16:40:00,28.27,2929.92,,
185,07/11/2024 16:50:00,28.14,2058.24,,
186,07/11/2024 17:00:00,27.97,1971.20,,
187,07/11/2024 17:10:00,27.71,2080.64,,
188,07/11/2024 17:20:00,28.23,2456.96,,
189,07/11/2024 17:30:00,28.10,1564.80,,
190,07/11/2024 17:40:00,27.97,1944.32,,
191,07/11/2024 17:50:00,27.84,602.88,,
192,07/11/2024 18:00:00,27.67,1173.12,,
193,07/11/2024 18:10:00,28.18,1332.48,,
194,07/11/2024 18:20:00,28.05,865.28,,
195,07/11/2024 18:30:00,27.88,592.80,,
196,07/11/2024 18:40:00,27.67,598.72,,
197,07/11/2024 18:50:00,28.14,426.72,,
198,07/11/2024 19:00:00,28.05,215.68,,
199,07/11/2024 19:10:00,27.84,88.80,,
200,07/11/2024 19:20:00,27.67,13.03,,
201,07/11/2024 19:30:00,28.14,2.31,,
202,07/11/2024 19:40:00,28.01,0.21,,
203,07/11/2024 19:50:00,27.80,0.00,,
204,07/11/2024 20:00:00,27.63,0.00,,
205,07/11/2024 20:10:00,28.14,0.00,,
206,07/11/2024 20:20:00,28.01,0.00,,
207,07/11/2024 20:30:00,27.75,0.00,,
208,07/11/2024 20:40:00,27.58,0.00,,
209,07/11/2024 20:50:00,28.10,0.00,,
210,07/11/2024 21:00:00,27.93,0.00,,
211,07/11/2024 21:10:00,27.71,0.00,,
212,07/11/2024 21:20:00,27.93,0.00,,
213,07/11/2024 21:30:00,28.10,0.00,,
214,07/11/2024 21:40:00,27.84,0.00,,
215,07/11/2024 21:50:00,27.67,0.00,,
216,07/11/2024 22:00:00,28.14,0.00,,
217,07/11/2024 22:10:00,28.01,0.00,,
218,07/11/2024 22:20:00,27.75,0.00,,
219,07/11/2024 22:30:00,27.63,0.00,,
220,07/11/2024 22:40:00,28.10,0.00,,
221,07/11/2024 22:50:00,27.93,0.00,,
222,07/11/2024 23:00:00,27.71,0.00,,
223,07/11/2024 23:10:00,28.01,0.00,,
224,07/11/2024 23:20:00,28.05,0.00,,
225,07/11/2024 23:30:00,27.84,0.00,,
226,07/11/2024 23:40:00,27.67,0.00,,
227,07/11/2024 23:50:00,28.10,0.00,,
228,07/12/2024 00:00:00,27.97,0.00,,
229,07/12/2024 00:10:00,27.80,0.00,,
230,07/12/2024 00:20:00,27.58,0.00,,
231,07/12/2024 00:30:00,28.10,0.00,,
232,07/12/2024 00:40:00,27.97,0.00,,
233,07/12/2024 00:50:00,27.75,0.00,,
234,07/12/2024 01:00:00,27.75,0.00,,
235,07/12/2024 01:10:00,28.14,0.00,,
236,07/12/2024 01:20:00,27.93,0.00,,
237,07/12/2024 01:30:00,27.75,0.00,,
238,07/12/2024 01:40:00,27.67,0.00,,
239,07/12/2024 01:50:00,28.14,0.00,,
240,07/12/2024 02:00:00,27.93,0.00,,
241,07/12/2024 02:10:00,27.71,0.00,,
242,07/12/2024 02:20:00,27.67,0.00,,
243,07/12/2024 02:30:00,28.14,0.00,,
244,07/12/2024 02:40:00,27.88,0.00,,
245,07/12/2024 02:50:00,27.75,0.00,,
246,07/12/2024 03:00:00,27.67,0.00,,
247,07/12/2024 03:10:00,28.14,0.00,,
248,07/12/2024 03:20:00,27.97,0.00,,
249,07/12/2024 03:30:00,27.75,0.00,,
250,07/12/2024 03:40:00,27.63,0.00,,
251,07/12/2024 03:50:00,28.14,0.00,,
252,07/12/2024 04:00:00,27.97,0.00,,
253,07/12/2024 04:10:00,27.75,0.00,,
254,07/12/2024 04:20:00,27.63,0.00,,
255,07/12/2024 04:30:00,28.10,0.00,,
256,07/12/2024 04:40:00,27.93,0.00,,
257,07/12/2024 04:50:00,27.75,0.00,,
258,07/12/2024 05:00:00,27.63,0.00,,
259,07/12/2024 05:10:00,28.10,0.00,,
260,07/12/2024 05:20:00,28.01,0.00,,
261,07/12/2024 05:30:00,27.84,0.00,,
262,07/12/2024 05:40:00,27.63,3.36,,
263,07/12/2024 05:50:00,28.10,22.75,,
264,07/12/2024 06:00:00,27.97,90.48,,
265,07/12/2024 06:10:00,27.75,186.00,,
266,07/12/2024 06:20:00,27.63,294.08,,
267,07/12/2024 06:30:00,28.10,536.96,,
268,07/12/2024 06:40:00,28.05,812.16,,
269,07/12/2024 06:50:00,27.88,882.88,,
270,07/12/2024 07:00:00,27.71,1047.04,,
271,07/12/2024 07:10:00,27.63,1094.72,,
272,07/12/2024 07:20:00,28.23,1488.00,,
273,07/12/2024 07:30:00,28.05,1765.76,,
274,07/12/2024 07:40:00,27.93,1672.32,,
275,07/12/2024 07:50:00,27.84,1967.36,,
276,07/12/2024 08:00:00,28.10,3326.72,,
277,07/12/2024 08:10:00,28.27,2931.20,,
278,07/12/2024 08:20:00,28.10,1216.00,,
279,07/12/2024 08:30:00,27.97,2835.20,,
280,07/12/2024 08:40:00,27.88,3591.68,,
281,07/12/2024 08:50:00,27.80,4547.84,,
282,07/12/2024 09:00:00,27.71,4190.72,,
283,07/12/2024 09:10:00,28.18,4089.60,,
284,07/12/2024 09:20:00,28.35,3267.84,,
285,07/12/2024 09:30:00,28.35,5703.68,,
286,07/12/2024 09:40:00,28.18,3417.60,,
287,07/12/2024 09:50:00,28.27,11663.36,,
288,07/12/2024 10:00:00,28.18,9740.80,,
289,07/12/2024 10:10:00,28.23,7413.76,,
290,07/12/2024 10:20:00,28.05,6046.72,,
291,07/12/2024 10:30:00,28.05,6476.80,,
292,07/12/2024 10:40:00,27.84,4403.20,,
293,07/12/2024 10:50:00,28.01,4341.76,,
294,07/12/2024 11:00:00,27.84,6497.28,,
295,07/12/2024 11:10:00,27.93,17469.44,,
296,07/12/2024 11:20:00,28.70,25395.20,,
297,07/12/2024 11:30:00,28.91,20771.84,,
298,07/12/2024 11:40:00,28.95,16409.60,,
299,07/12/2024 11:50:00,28.87,12385.28,,
300,07/12/2024 12:00:00,28.53,5521.92,,
301,07/12/2024 12:10:00,28.35,3065.60,,
302,07/12/2024 12:20:00,28.27,4971.52,,
303,07/12/2024 12:30:00,28.31,28047.36,,
304,07/12/2024 12:40:00,28.14,7203.84,,
305,07/12/2024 12:50:00,28.44,21657.60,,
306,07/12/2024 13:00:00,28.44,7311.36,,
307,07/12/2024 13:10:00,28.40,12712.96,,
308,07/12/2024 13:20:00,28.10,4570.88,,
309,07/12/2024 13:30:00,28.35,20981.76,,
310,07/12/2024 13:40:00,28.10,3955.20,,
311,07/12/2024 13:50:00,28.65,10104.32,,
312,07/12/2024 14:00:00,29.17,3783.68,,
313,07/12/2024 14:10:00,29.04,7447.04,,
314,07/12/2024 14:20:00,29.04,11217.92,,
315,07/12/2024 14:30:00,29.26,10475.52,,
316,07/12/2024 14:40:00,28.78,4715.52,,
317,07/12/2024 14:50:00,29.21,6105.60,,
318,07/12/2024 15:00:00,29.04,6108.16,,
319,07/12/2024 15:10:00,28.70,3075.84,,
320,07/12/2024 15:20:00,29.34,6330.88,,
321,07/12/2024 15:30:00,29.08,6484.48,,
322,07/12/2024 15:40:00,29.00,9600.00,,
323,07/12/2024 15:50:00,29.30,6069.76,,
324,07/12/2024 16:00:00,29.17,6668.80,,
325,07/12/2024 16:10:00,28.87,4019.20,,
326,07/12/2024 16:20:00,28.78,4386.56,,
327,07/12/2024 16:30:00,29.21,2339.20,,
328,07/12/2024 16:40:00,28.91,1620.48,,
329,07/12/2024 16:50:00,29.08,1980.80,,
330,07/12/2024 17:00:00,29.17,2156.16,,
331,07/12/2024 17:10:00,29.04,2534.40,,
332,07/12/2024 17:20:00,28.83,1664.64,,
333,07/12/2024 17:30:00,28.70,1655.04,,
334,07/12/2024 17:40:00,29.13,1287.36,,
335,07/12/2024 17:50:00,29.00,1238.72,,
336,07/12/2024 18:00:00,28.83,1009.92,,
337,07/12/2024 18:10:00,28.70,852.48,,
338,07/12/2024 18:20:00,29.04,593.60,,
339,07/12/2024 18:30:00,28.87,541.12,,
340,07/12/2024 18:40:00,28.74,383.84,,
341,07/12/2024 18:50:00,29.13,296.64,,
342,07/12/2024 19:00:00,28.95,193.60,,
343,07/12/2024 19:10:00,28.65,108.16,,
344,07/12/2024 19:20:00,29.00,30.32,,
345,07/12/2024 19:30:00,28.95,6.09,,
346,07/12/2024 19:40:00,28.74,0.21,,
347,07/12/2024 19:50:00,28.70,0.00,,
348,07/12/2024 20:00:00,29.04,0.00,,
349,07/12/2024 20:10:00,28.78,0.00,,
350,07/12/2024 20:20:00,28.65,0.00,,
351,07/12/2024 20:30:00,29.08,0.00,,
352,07/12/2024 20:40:00,28.91,0.00,,
353,07/12/2024 20:50:00,28.70,0.00,,
354,07/12/2024 21:00:00,29.08,0.00,,
355,07/12/2024 21:10:00,29.00,0.00,,
356,07/12/2024 21:20:00,28.74,0.00,,
357,07/12/2024 21:30:00,28.95,0.00,,
358,07/12/2024 21:40:00,29.00,0.00,,
359,07/12/2024 21:50:00,28.78,0.00,,
360,07/12/2024 22:00:00,28.74,0.00,,
361,07/12/2024 22:10:00,29.08,0.00,,
362,07/12/2024 22:20:00,28.87,0.00,,
363,07/12/2024 22:30:00,28.61,0.00,,
364,07/12/2024 22:40:00,29.08,0.00,,
365,07/12/2024 22:50:00,28.87,0.00,,
366,07/12/2024 23:00:00,28.70,0.00,,
367,07/12/2024 23:10:00,29.04,0.00,,
368,07/12/2024 23:20:00,28.91,0.00,,
369,07/12/2024 23:30:00,28.65,0.00,,
370,07/12/2024 23:40:00,29.08,0.00,,
371,07/12/2024 23:50:00,28.87,0.00,,
372,07/13/2024 00:00:00,28.70,0.00,,
373,07/13/2024 00:10:00,29.08,0.00,,
374,07/13/2024 00:20:00,28.91,0.00,,
375,07/13/2024 00:30:00,28.74,0.00,,
376,07/13/2024 00:40:00,29.04,0.00,,
377,07/13/2024 00:50:00,28.91,0.00,,
378,07/13/2024 01:00:00,28.74,0.00,,
379,07/13/2024 01:10:00,29.08,0.00,,
380,07/13/2024 01:20:00,29.00,0.00,,
381,07/13/2024 01:30:00,28.78,0.00,,
382,07/13/2024 01:40:00,28.95,0.00,,
383,07/13/2024 01:50:00,29.00,0.00,,
384,07/13/2024 02:00:00,28.83,0.00,,
385,07/13/2024 02:10:00,28.74,0.00,,
386,07/13/2024 02:20:00,29.04,0.00,,
387,07/13/2024 02:30:00,28.87,0.00,,
388,07/13/2024 02:40:00,28.61,0.00,,
389,07/13/2024 02:50:00,29.13,0.00,,
390,07/13/2024 03:00:00,29.00,0.00,,
391,07/13/2024 03:10:00,28.83,0.00,,
392,07/13/2024 03:20:00,28.70,0.00,,
393,07/13/2024 03:30:00,29.04,0.00,,
394,07/13/2024 03:40:00,28.83,0.00,,
395,07/13/2024 03:50:00,29.00,0.00,,
396,07/13/2024 04:00:00,29.00,0.00,,
397,07/13/2024 04:10:00,28.74,0.00,,
398,07/13/2024 04:20:00,28.95,0.00,,
399,07/13/2024 04:30:00,29.00,0.00,,
400,07/13/2024 04:40:00,28.83,0.00,,
401,07/13/2024 04:50:00,28.83,0.00,,
402,07/13/2024 05:00:00,29.00,0.00,,
403,07/13/2024 05:10:00,28.78,0.00,,
404,07/13/2024 05:20:00,28.74,0.00,,
405,07/13/2024 05:30:00,29.00,0.00,,
406,07/13/2024 05:40:00,28.83,1.26,,
407,07/13/2024 05:50:00,28.70,20.65,,
408,07/13/2024 06:00:00,29.08,1.05,,
409,07/13/2024 06:10:00,28.91,3.57,,
410,07/13/2024 06:20:00,28.74,273.28,,
411,07/13/2024 06:30:00,29.13,426.72,,
412,07/13/2024 06:40:00,29.00,537.76,,
413,07/13/2024 06:50:00,28.83,645.44,,
414,07/13/2024 07:00:00,28.87,811.52,,
415,07/13/2024 07:10:00,29.04,1208.32,,
416,07/13/2024 07:20:00,28.83,1264.00,,
417,07/13/2024 07:30:00,28.95,1979.52,,
418,07/13/2024 07:40:00,29.13,1845.12,,
419,07/13/2024 07:50:00,28.87,1594.88,,
420,07/13/2024 08:00:00,28.95,987.20,,
421,07/13/2024 08:10:00,29.17,1804.80,,
422,07/13/2024 08:20:00,29.08,3690.24,,
423,07/13/2024 08:30:00,28.95,4258.56,,
424,07/13/2024 08:40:00,28.83,3767.04,,
425,07/13/2024 08:50:00,29.21,6295.04,,
426,07/13/2024 09:00:00,29.17,8207.36,,
427,07/13/2024 09:10:00,29.04,10961.92,,
428,07/13/2024 09:20:00,29.47,9881.60,,
429,07/13/2024 09:30:00,29.47,11161.60,,
430,07/13/2024 09:40:00,29.26,13204.48,,
431,07/13/2024 09:50:00,29.51,17955.84,,
432,07/13/2024 10:00:00,29.64,13675.52,,
433,07/13/2024 10:10:00,29.34,8704.00,,
434,07/13/2024 10:20:00,29.21,8179.20,,
435,07/13/2024 10:30:00,29.13,7265.28,,
436,07/13/2024 10:40:00,29.00,6182.40,,
437,07/13/2024 10:50:00,28.74,6069.76,,
438,07/13/2024 11:00:00,29.21,1691.52,,
439,07/13/2024 11:10:00,29.94,2088.96,,
440,07/13/2024 11:20:00,29.51,1663.36,,
441,07/13/2024 11:30:00,29.34,2519.04,,
442,07/13/2024 11:40:00,29.21,4558.08,,
443,07/13/2024 11:50:00,29.13,2517.76,,
444,07/13/2024 12:00:00,29.00,1920.64,,
445,07/13/2024 12:10:00,28.87,2453.76,,
446,07/13/2024 12:20:00,28.91,3729.92,,
447,07/13/2024 12:30:00,28.87,6645.76,,
448,07/13/2024 12:40:00,28.95,3527.68,,
449,07/13/2024 12:50:00,29.21,18232.32,,
450,07/13/2024 13:00:00,29.51,17848.32,,
451,07/13/2024 13:10:00,29.30,14832.64,,
452,07/13/2024 13:20:00,29.13,5281.28,,
453,07/13/2024 13:30:00,29.08,3002.88,,
454,07/13/2024 13:40:00,29.08,4157.44,,
455,07/13/2024 13:50:00,28.95,1790.72,,
456,07/13/2024 14:00:00,28.87,960.32,,
457,07/13/2024 14:10:00,28.70,1237.12,,
458,07/13/2024 14:20:00,30.03,1861.76,,
459,07/13/2024 14:30:00,29.86,2826.24,,
460,07/13/2024 14:40:00,29.60,2826.24,,
461,07/13/2024 14:50:00,29.38,920.00,,
462,07/13/2024 15:00:00,29.21,1573.76,,
463,07/13/2024 15:10:00,29.08,2695.68,,
464,07/13/2024 15:20:00,29.04,2785.28,,
465,07/13/2024 15:30:00,29.08,2914.56,,
466,07/13/2024 15:40:00,29.04,688.32,,
467,07/13/2024 15:50:00,28.83,783.68,,
468,07/13/2024 16:00:00,28.65,1136.96,,
469,07/13/2024 16:10:00,30.03,1733.76,,
470,07/13/2024 16:20:00,29.77,1639.68,,
471,07/13/2024 16:30:00,29.47,1648.00,,
472,07/13/2024 16:40:00,29.38,1575.04,,
473,07/13/2024 16:50:00,29.26,2959.36,,
474,07/13/2024 17:00:00,29.17,1289.92,,
475,07/13/2024 17:10:00,28.95,1254.72,,
476,07/13/2024 17:20:00,28.78,984.64,,
477,07/13/2024 17:30:00,28.70,992.32,,
478,07/13/2024 17:40:00,29.13,687.36,,
479,07/13/2024 17:50:00,29.81,706.24,,
480,07/13/2024 18:00:00,29.47,536.00,,
481,07/13/2024 18:10:00,29.13,480.96,,
482,07/13/2024 18:20:00,28.87,344.16,,
483,07/13/2024 18:30:00,28.70,314.48,,
484,07/13/2024 18:40:00,29.90,181.84,,
485,07/13/2024 18:50:00,29.56,87.04,,
486,07/13/2024 19:00:00,29.26,93.00,,
487,07/13/2024 19:10:00,28.95,42.14,,
488,07/13/2024 19:20:00,28.70,15.79,,
489,07/13/2024 19:30:00,29.94,2.31,,
490,07/13/2024 19:40:00,29.56,0.00,,
491,07/13/2024 19:50:00,29.17,0.00,,
492,07/13/2024 20:00:00,28.87,0.00,,
493,07/13/2024 20:10:00,28.95,0.00,,
494,07/13/2024 20:20:00,29.94,0.00,,
495,07/13/2024 20:30:00,29.51,0.00,,
496,07/13/2024 20:40:00,29.17,0.00,,
497,07/13/2024 20:50:00,28.91,0.00,,
498,07/13/2024 21:00:00,28.95,0.00,,
499,07/13/2024 21:10:00,29.86,0.00,,
500,07/13/2024 21:20:00,29.43,0.00,,
501,07/13/2024 21:30:00,29.08,0.00,,
502,07/13/2024 21:40:00,28.74,0.00,,
503,07/13/2024 21:50:00,29.81,0.00,,
504,07/13/2024 22:00:00,29.56,0.00,,
505,07/13/2024 22:10:00,29.21,0.00,,
506,07/13/2024 22:20:00,28.91,0.00,,
507,07/13/2024 22:30:00,28.78,0.00,,
508,07/13/2024 22:40:00,29.90,0.00,,
509,07/13/2024 22:50:00,29.56,0.00,,
510,07/13/2024 23:00:00,29.21,0.00,,
511,07/13/2024 23:10:00,28.87,0.00,,
512,07/13/2024 23:20:00,29.26,0.00,,
513,07/13/2024 23:30:00,29.81,0.00,,
514,07/13/2024 23:40:00,29.30,0.00,,
515,07/13/2024 23:50:00,28.95,0.00,,
516,07/14/2024 00:00:00,28.70,0.00,,
517,07/14/2024 00:10:00,29.98,0.00,,
518,07/14/2024 00:20:00,29.51,0.00,,
519,07/14/2024 00:30:00,29.17,0.00,,
520,07/14/2024 00:40:00,28.87,0.00,,
521,07/14/2024 00:50:00,29.73,0.00,,
522,07/14/2024 01:00:00,29.73,0.00,,
523,07/14/2024 01:10:00,29.26,0.00,,
524,07/14/2024 01:20:00,28.95,0.00,,
525,07/14/2024 01:30:00,28.87,0.00,,
526,07/14/2024 01:40:00,29.90,0.00,,
527,07/14/2024 01:50:00,29.51,0.00,,
528,07/14/2024 02:00:00,29.13,0.00,,
529,07/14/2024 02:10:00,28.87,0.00,,
530,07/14/2024 02:20:00,29.21,0.00,,
531,07/14/2024 02:30:00,29.73,0.00,,
532,07/14/2024 02:40:00,29.30,0.00,,
533,07/14/2024 02:50:00,28.95,0.00,,
534,07/14/2024 03:00:00,28.74,0.00,,
535,07/14/2024 03:10:00,29.86,0.00,,
536,07/14/2024 03:20:00,29.47,0.00,,
537,07/14/2024 03:30:00,29.13,0.00,,
538,07/14/2024 03:40:00,28.83,0.00,,
539,07/14/2024 03:50:00,29.08,0.00,,
540,07/14/2024 04:00:00,29.77,0.00,,
541,07/14/2024 04:10:00,29.34,0.00,,
542,07/14/2024 04:20:00,29.08,0.00,,
543,07/14/2024 04:30:00,28.87,0.00,,
544,07/14/2024 04:40:00,29.30,0.00,,
545,07/14/2024 04:50:00,29.77,0.00,,
546,07/14/2024 05:00:00,29.30,0.00,,
547,07/14/2024 05:10:00,28.95,0.00,,
